,Boat,Time,Country,Rank,Date,FinalType,Year,City
44,JW4-,7:04.41,TCH,2,1991-08-03 00:00:00,FA,1991,Banyoles
45,JW4-,7:04.64,ROM,3,1991-08-03 00:00:00,FA,1991,Banyoles
46,JW4-,7:06.02,AUS,4,1991-08-03 00:00:00,FA,1991,Banyoles
47,JW4-,7:08.43,GBR,5,1991-08-03 00:00:00,FA,1991,Banyoles
48,JW4-,7:17.66,FRA,6,1991-08-03 00:00:00,FA,1991,Banyoles
49,JW4-,7:18.10,BUL,1,1991-08-03 00:00:00,FB,1991,Banyoles
50,JW4-,7:19.25,USA,2,1991-08-03 00:00:00,FB,1991,Banyoles
51,JW4-,7:26.09,CAN,3,1991-08-03 00:00:00,FB,1991,Banyoles
52,JW4x,6:37.47,GER,1,1991-08-03 00:00:00,FA,1991,Banyoles
53,JW4x,6:38.33,TCH,2,1991-08-03 00:00:00,FA,1991,Banyoles
54,JW4x,6:51.28,ITA,3,1991-08-03 00:00:00,FA,1991,Banyoles
55,JW4x,6:55.26,POL,4,1991-08-03 00:00:00,FA,1991,Banyoles
56,JW4x,6:58.69,HUN,5,1991-08-03 00:00:00,FA,1991,Banyoles
57,JW4x,7:01.72,AUT,6,1991-08-03 00:00:00,FA,1991,Banyoles
58,JW8+,6:20.79,TCH,1,1991-08-03 00:00:00,FA,1991,Banyoles
59,JW8+,6:25.92,GER,2,1991-08-03 00:00:00,FA,1991,Banyoles
60,JW8+,6:27.36,URS,3,1991-08-03 00:00:00,FA,1991,Banyoles
61,JW8+,6:30.09,ESP,4,1991-08-03 00:00:00,FA,1991,Banyoles
62,JW8+,6:32.34,USA,5,1991-08-03 00:00:00,FA,1991,Banyoles
63,JW8+,6:33.51,ROM,6,1991-08-03 00:00:00,FA,1991,Banyoles
0,M4+,5:58.96,GER,1,1991-08-24 00:00:00,FA,1991,Vienna
1,M4+,6:00.29,ROM,2,1991-08-24 00:00:00,FA,1991,Vienna
2,M4+,6:01.30,POL,3,1991-08-24 00:00:00,FA,1991,Vienna
3,M4+,6:01.50,GBR,4,1991-08-24 00:00:00,FA,1991,Vienna
4,M4+,6:02.13,FRA,5,1991-08-24 00:00:00,FA,1991,Vienna
5,M4+,6:03.37,URS,6,1991-08-24 00:00:00,FA,1991,Vienna
6,M4+,6:05.64,USA,1,1991-08-24 00:00:00,FB,1991,Vienna
7,M4+,6:07.70,CHN,2,1991-08-24 00:00:00,FB,1991,Vienna
8,M4+,6:09.89,CUB,3,1991-08-24 00:00:00,FB,1991,Vienna
9,M4+,6:11.63,ITA,4,1991-08-24 00:00:00,FB,1991,Vienna
10,M4+,6:12.70,BEL,5,1991-08-24 00:00:00,FB,1991,Vienna
11,M4+,6:13.92,TCH,6,1991-08-24 00:00:00,FB,1991,Vienna
12,M4+,6:26.66,BUL,1,1991-08-24 00:00:00,FC,1991,Vienna
13,M4+,6:32.27,YUG,2,1991-08-24 00:00:00,FC,1991,Vienna
14,W4-,6:25.47,CAN,1,1991-08-24 00:00:00,FA,1991,Vienna
15,W4-,6:27.39,USA,2,1991-08-24 00:00:00,FA,1991,Vienna
16,W4-,6:30.30,GER,3,1991-08-24 00:00:00,FA,1991,Vienna
17,W4-,6:30.34,CHN,4,1991-08-24 00:00:00,FA,1991,Vienna
18,W4-,6:33.89,GBR,5,1991-08-24 00:00:00,FA,1991,Vienna
19,W4-,6:36.00,ROM,6,1991-08-24 00:00:00,FA,1991,Vienna
20,W4-,6:29.75,FRA,1,1991-08-24 00:00:00,FB,1991,Vienna
21,W4-,6:32.79,AUS,2,1991-08-24 00:00:00,FB,1991,Vienna
22,W4-,6:41.73,URS,3,1991-08-24 00:00:00,FB,1991,Vienna
23,W4-,7:00.77,BUL,4,1991-08-24 00:00:00,FB,1991,Vienna
24,M4-,6:29.69,AUS,1,1991-08-25 00:00:00,FA,1991,Vienna
25,M4-,6:32.22,USA,2,1991-08-25 00:00:00,FA,1991,Vienna
26,M4-,6:34.43,GER,3,1991-08-25 00:00:00,FA,1991,Vienna
27,M4-,6:35.82,ITA,4,1991-08-25 00:00:00,FA,1991,Vienna
28,M4-,6:38.04,NED,5,1991-08-25 00:00:00,FA,1991,Vienna
29,M4-,6:42.36,FRA,6,1991-08-25 00:00:00,FA,1991,Vienna
30,M4-,6:35.77,GBR,1,1991-08-25 00:00:00,FB,1991,Vienna
31,M4-,6:37.23,DEN,2,1991-08-25 00:00:00,FB,1991,Vienna
32,M4-,6:37.26,FIN,3,1991-08-25 00:00:00,FB,1991,Vienna
33,M4x,6:08.39,URS,1,1991-08-25 00:00:00,FA,1991,Vienna
34,M4x,6:11.21,ITA,2,1991-08-25 00:00:00,FA,1991,Vienna
35,M4x,6:13.03,NED,3,1991-08-25 00:00:00,FA,1991,Vienna
36,M4x,6:14.08,GER,4,1991-08-25 00:00:00,FA,1991,Vienna
37,M4x,6:16.00,USA,5,1991-08-25 00:00:00,FA,1991,Vienna
38,M4x,6:17.66,SWE,6,1991-08-25 00:00:00,FA,1991,Vienna
39,M4x,6:16.28,POL,1,1991-08-25 00:00:00,FB,1991,Vienna
40,M4x,6:18.33,SUI,2,1991-08-25 00:00:00,FB,1991,Vienna
41,M4x,6:20.19,FRA,3,1991-08-25 00:00:00,FB,1991,Vienna
42,M4x,6:21.24,DEN,4,1991-08-25 00:00:00,FB,1991,Vienna
43,M4x,6:21.41,ESP,5,1991-08-25 00:00:00,FB,1991,Vienna
44,M4x,6:22.54,AUS,6,1991-08-25 00:00:00,FB,1991,Vienna
45,M4x,6:28.12,TCH,1,1991-08-25 00:00:00,FC,1991,Vienna
46,M4x,6:32.85,AUT,2,1991-08-25 00:00:00,FC,1991,Vienna
47,M4x,6:34.58,HUN,3,1991-08-25 00:00:00,FC,1991,Vienna
48,M4x,7:06.34,ISR,4,1991-08-25 00:00:00,FC,1991,Vienna
49,M8+,5:50.98,GER,1,1991-08-25 00:00:00,FA,1991,Vienna
50,M8+,5:51.68,CAN,2,1991-08-25 00:00:00,FA,1991,Vienna
51,M8+,5:52.74,GBR,3,1991-08-25 00:00:00,FA,1991,Vienna
52,M8+,5:53.12,ROM,4,1991-08-25 00:00:00,FA,1991,Vienna
53,M8+,5:58.50,CHN,5,1991-08-25 00:00:00,FA,1991,Vienna
54,M8+,6:00.58,NZL,6,1991-08-25 00:00:00,FA,1991,Vienna
55,M8+,5:53.46,URS,1,1991-08-25 00:00:00,FB,1991,Vienna
56,M8+,5:54.04,USA,2,1991-08-25 00:00:00,FB,1991,Vienna
57,M8+,5:57.80,ITA,3,1991-08-25 00:00:00,FB,1991,Vienna
58,M8+,5:59.99,AUS,4,1991-08-25 00:00:00,FB,1991,Vienna
59,M8+,6:04.06,TCH,5,1991-08-25 00:00:00,FB,1991,Vienna
60,W4x,6:55.85,GER,1,1991-08-25 00:00:00,FA,1991,Vienna
61,W4x,7:00.37,URS,2,1991-08-25 00:00:00,FA,1991,Vienna
62,W4x,7:04.86,ROM,3,1991-08-25 00:00:00,FA,1991,Vienna
63,W4x,7:06.67,NED,4,1991-08-25 00:00:00,FA,1991,Vienna
64,W4x,7:13.98,BUL,5,1991-08-25 00:00:00,FA,1991,Vienna
65,W4x,7:17.63,TCH,6,1991-08-25 00:00:00,FA,1991,Vienna
66,W4x,7:08.11,CHN,1,1991-08-25 00:00:00,FB,1991,Vienna
67,W4x,7:12.22,DEN,2,1991-08-25 00:00:00,FB,1991,Vienna
68,W4x,7:18.39,USA,3,1991-08-25 00:00:00,FB,1991,Vienna
69,W8+,6:28.20,CAN,1,1991-08-25 00:00:00,FA,1991,Vienna
70,W8+,6:28.73,URS,2,1991-08-25 00:00:00,FA,1991,Vienna
71,W8+,6:34.07,ROM,3,1991-08-25 00:00:00,FA,1991,Vienna
72,W8+,6:34.55,USA,4,1991-08-25 00:00:00,FA,1991,Vienna
73,W8+,6:36.66,GER,5,1991-08-25 00:00:00,FA,1991,Vienna
74,W8+,6:41.40,FRA,6,1991-08-25 00:00:00,FA,1991,Vienna
75,W8+,6:40.83,CHN,1,1991-08-25 00:00:00,FB,1991,Vienna
76,W8+,6:44.91,NZL,2,1991-08-25 00:00:00,FB,1991,Vienna
77,W8+,6:45.55,GBR,3,1991-08-25 00:00:00,FB,1991,Vienna
78,W8+,6:52.46,BUL,4,1991-08-25 00:00:00,FB,1991,Vienna
79,W8+,6:53.98,TCH,5,1991-08-25 00:00:00,FB,1991,Vienna
80,W8+,6:54.58,AUS,6,1991-08-25 00:00:00,FB,1991,Vienna
0,JM4x,6:51.79,POR,1,1992-08-14 00:00:00,FC,1992,Montreal
1,JM4x,6:54.41,MEX,2,1992-08-14 00:00:00,FC,1992,Montreal
2,JM4+,6:22.98,GER,1,1992-08-15 00:00:00,FA,1992,Montreal
3,JM4+,6:26.15,ROM,2,1992-08-15 00:00:00,FA,1992,Montreal
4,JM4+,6:26.58,ITA,3,1992-08-15 00:00:00,FA,1992,Montreal
5,JM4+,6:32.10,GBR,4,1992-08-15 00:00:00,FA,1992,Montreal
6,JM4+,6:33.03,USA,5,1992-08-15 00:00:00,FA,1992,Montreal
7,JM4+,6:41.30,BLS,6,1992-08-15 00:00:00,FA,1992,Montreal
8,JM4+,6:41.30,BLR,6,1992-08-15 00:00:00,FA,1992,Montreal
9,JM4-,6:15.64,GBR,1,1992-08-15 00:00:00,FA,1992,Montreal
10,JM4-,6:17.04,GER,2,1992-08-15 00:00:00,FA,1992,Montreal
11,JM4-,6:20.89,FRA,3,1992-08-15 00:00:00,FA,1992,Montreal
12,JM4-,6:23.15,CRO,4,1992-08-15 00:00:00,FA,1992,Montreal
13,JM4-,6:26.41,ITA,5,1992-08-15 00:00:00,FA,1992,Montreal
14,JM4-,6:29.58,BEL,6,1992-08-15 00:00:00,FA,1992,Montreal
15,JM4-,6:27.71,DEN,1,1992-08-15 00:00:00,FB,1992,Montreal
16,JM4-,6:31.64,UKR,2,1992-08-15 00:00:00,FB,1992,Montreal
17,JM4-,6:40.14,ARG,3,1992-08-15 00:00:00,FB,1992,Montreal
18,JM4x,6:06.57,TCH,1,1992-08-15 00:00:00,FA,1992,Montreal
19,JM4x,6:09.46,GER,2,1992-08-15 00:00:00,FA,1992,Montreal
20,JM4x,6:09.94,AUT,3,1992-08-15 00:00:00,FA,1992,Montreal
21,JM4x,6:11.92,DEN,4,1992-08-15 00:00:00,FA,1992,Montreal
22,JM4x,6:13.60,SWE,5,1992-08-15 00:00:00,FA,1992,Montreal
23,JM4x,6:17.47,GBR,6,1992-08-15 00:00:00,FA,1992,Montreal
24,JM4x,6:20.69,ITA,7,1992-08-15 00:00:00,FA,1992,Montreal
25,JM4x,6:06.91,POL,1,1992-08-15 00:00:00,FB,1992,Montreal
26,JM4x,6:10.39,RUS,2,1992-08-15 00:00:00,FB,1992,Montreal
27,JM4x,6:16.46,NED,3,1992-08-15 00:00:00,FB,1992,Montreal
28,JM4x,6:19.00,SUI,4,1992-08-15 00:00:00,FB,1992,Montreal
29,JM4x,6:30.44,CHI,5,1992-08-15 00:00:00,FB,1992,Montreal
30,JM8+,5:47.06,USA,1,1992-08-15 00:00:00,FA,1992,Montreal
31,JM8+,5:48.20,GER,2,1992-08-15 00:00:00,FA,1992,Montreal
32,JM8+,5:54.44,RUS,3,1992-08-15 00:00:00,FA,1992,Montreal
33,JM8+,6:00.40,GBR,4,1992-08-15 00:00:00,FA,1992,Montreal
34,JM8+,6:01.71,ITA,5,1992-08-15 00:00:00,FA,1992,Montreal
35,JM8+,6:04.25,ESP,6,1992-08-15 00:00:00,FA,1992,Montreal
36,JW4-,7:22.29,TCH,1,1992-08-15 00:00:00,FA,1992,Montreal
37,JW4-,7:24.73,GER,2,1992-08-15 00:00:00,FA,1992,Montreal
38,JW4-,7:33.70,ROM,3,1992-08-15 00:00:00,FA,1992,Montreal
39,JW4-,7:45.87,CAN,4,1992-08-15 00:00:00,FA,1992,Montreal
40,JW4-,7:46.81,USA,5,1992-08-15 00:00:00,FA,1992,Montreal
41,JW4-,7:56.19,GBR,6,1992-08-15 00:00:00,FA,1992,Montreal
42,JW4x,6:53.45,RUS,1,1992-08-15 00:00:00,FA,1992,Montreal
43,JW4x,6:54.66,GER,2,1992-08-15 00:00:00,FA,1992,Montreal
44,JW4x,6:56.88,HUN,3,1992-08-15 00:00:00,FA,1992,Montreal
45,JW4x,7:02.58,TCH,4,1992-08-15 00:00:00,FA,1992,Montreal
46,JW4x,7:09.66,NED,5,1992-08-15 00:00:00,FA,1992,Montreal
47,JW4x,7:18.74,ITA,6,1992-08-15 00:00:00,FA,1992,Montreal
48,JW4x,7:08.34,ESP,7,1992-08-15 00:00:00,FA,1992,Montreal
49,JW4x,7:10.78,JPN,1,1992-08-15 00:00:00,FB,1992,Montreal
50,JW4x,7:27.06,GBR,2,1992-08-15 00:00:00,FB,1992,Montreal
51,JW8+,6:31.74,GER,1,1992-08-15 00:00:00,FA,1992,Montreal
52,JW8+,6:35.03,TCH,2,1992-08-15 00:00:00,FA,1992,Montreal
53,JW8+,6:47.75,USA,3,1992-08-15 00:00:00,FA,1992,Montreal
54,JW8+,7:00.14,LAT,4,1992-08-15 00:00:00,FA,1992,Montreal
55,JW8+,7:07.08,GBR,5,1992-08-15 00:00:00,FA,1992,Montreal
0,JM4+,6:33.06,GER,1,1993-08-07 00:00:00,FA,1993,
1,JM4+,6:37.60,ITA,2,1993-08-07 00:00:00,FA,1993,
2,JM4+,6:39.16,ROM,3,1993-08-07 00:00:00,FA,1993,
3,JM4+,6:40.35,GBR,4,1993-08-07 00:00:00,FA,1993,
4,JM4+,6:44.64,USA,5,1993-08-07 00:00:00,FA,1993,
5,JM4+,6:49.18,CZE,6,1993-08-07 00:00:00,FA,1993,
6,JM4+,6:44.52,ESP,1,1993-08-07 00:00:00,FB,1993,
7,JM4+,6:49.31,FRA,2,1993-08-07 00:00:00,FB,1993,
8,JM4+,6:52.39,CRO,3,1993-08-07 00:00:00,FB,1993,
9,JM4+,6:53.03,RSA,4,1993-08-07 00:00:00,FB,1993,
10,JM4+,6:53.22,LTU,5,1993-08-07 00:00:00,FB,1993,
11,JM4-,6:21.45,GER,1,1993-08-07 00:00:00,FA,1993,
12,JM4-,6:24.42,GBR,2,1993-08-07 00:00:00,FA,1993,
13,JM4-,6:25.51,ITA,3,1993-08-07 00:00:00,FA,1993,
14,JM4-,6:33.59,AUS,4,1993-08-07 00:00:00,FA,1993,
15,JM4-,6:34.27,ESP,5,1993-08-07 00:00:00,FA,1993,
16,JM4-,6:39.38,POL,6,1993-08-07 00:00:00,FA,1993,
17,JM4-,6:31.42,SLO,1,1993-08-07 00:00:00,FB,1993,
18,JM4-,6:34.29,HUN,2,1993-08-07 00:00:00,FB,1993,
19,JM4-,6:36.17,CRO,3,1993-08-07 00:00:00,FB,1993,
20,JM4-,6:36.38,FRA,4,1993-08-07 00:00:00,FB,1993,
21,JM4-,6:43.85,NOR,5,1993-08-07 00:00:00,FB,1993,
22,JM4-,6:47.47,CZE,6,1993-08-07 00:00:00,FB,1993,
23,JM4-,6:50.51,FIN,1,1993-08-07 00:00:00,FC,1993,
24,JM4-,6:54.76,LTU,2,1993-08-07 00:00:00,FC,1993,
25,JM4x,6:04.60,GER,1,1993-08-07 00:00:00,FA,1993,
26,JM4x,6:08.83,SWE,2,1993-08-07 00:00:00,FA,1993,
27,JM4x,6:09.61,NOR,3,1993-08-07 00:00:00,FA,1993,
28,JM4x,6:10.30,ITA,4,1993-08-07 00:00:00,FA,1993,
29,JM4x,6:11.84,FRA,5,1993-08-07 00:00:00,FA,1993,
30,JM4x,6:16.99,SUI,6,1993-08-07 00:00:00,FA,1993,
31,JM4x,6:12.92,DEN,1,1993-08-07 00:00:00,FB,1993,
32,JM4x,6:13.14,GBR,2,1993-08-07 00:00:00,FB,1993,
33,JM4x,6:14.48,NED,3,1993-08-07 00:00:00,FB,1993,
34,JM4x,6:16.23,UKR,4,1993-08-07 00:00:00,FB,1993,
35,JM4x,6:16.39,ESP,5,1993-08-07 00:00:00,FB,1993,
36,JM4x,6:20.50,CRO,6,1993-08-07 00:00:00,FB,1993,
37,JM4x,6:23.64,CZE,1,1993-08-07 00:00:00,FC,1993,
38,JM4x,6:23.67,SVK,2,1993-08-07 00:00:00,FC,1993,
39,JM4x,6:27.03,AUT,3,1993-08-07 00:00:00,FC,1993,
40,JM4x,6:27.41,HUN,4,1993-08-07 00:00:00,FC,1993,
41,JM4x,6:27.68,RUS,5,1993-08-07 00:00:00,FC,1993,
42,JM8+,5:58.88,GER,1,1993-08-07 00:00:00,FA,1993,
43,JM8+,6:02.46,RUS,2,1993-08-07 00:00:00,FA,1993,
44,JM8+,6:03.08,USA,3,1993-08-07 00:00:00,FA,1993,
45,JM8+,6:03.65,SUI,4,1993-08-07 00:00:00,FA,1993,
46,JM8+,6:06.76,UKR,5,1993-08-07 00:00:00,FA,1993,
47,JM8+,6:08.54,GBR,6,1993-08-07 00:00:00,FA,1993,
48,JM8+,6:08.30,RSA,1,1993-08-07 00:00:00,FB,1993,
49,JM8+,6:11.30,DEN,2,1993-08-07 00:00:00,FB,1993,
50,JM8+,6:17.34,POL,3,1993-08-07 00:00:00,FB,1993,
51,JW4-,7:11.32,GER,1,1993-08-07 00:00:00,FA,1993,
52,JW4-,7:16.03,ROM,2,1993-08-07 00:00:00,FA,1993,
53,JW4-,7:21.90,RUS,3,1993-08-07 00:00:00,FA,1993,
54,JW4-,7:22.43,USA,4,1993-08-07 00:00:00,FA,1993,
55,JW4-,7:33.14,CZE,5,1993-08-07 00:00:00,FA,1993,
56,JW4-,7:40.05,AUS,6,1993-08-07 00:00:00,FA,1993,
57,JW4-,7:38.14,BLR,1,1993-08-07 00:00:00,FB,1993,
58,JW4-,7:49.41,LTU,2,1993-08-07 00:00:00,FB,1993,
59,JW4x,6:43.81,GER,1,1993-08-07 00:00:00,FA,1993,
60,JW4x,6:49.78,ITA,2,1993-08-07 00:00:00,FA,1993,
61,JW4x,6:49.84,HUN,3,1993-08-07 00:00:00,FA,1993,
62,JW4x,6:53.64,NOR,4,1993-08-07 00:00:00,FA,1993,
63,JW4x,6:57.34,RUS,5,1993-08-07 00:00:00,FA,1993,
64,JW4x,6:57.38,ESP,6,1993-08-07 00:00:00,FA,1993,
65,JW4x,7:02.06,JPN,1,1993-08-07 00:00:00,FB,1993,
66,JW4x,7:03.89,DEN,2,1993-08-07 00:00:00,FB,1993,
67,JW4x,7:06.65,UKR,3,1993-08-07 00:00:00,FB,1993,
68,JW4x,7:25.74,POL,4,1993-08-07 00:00:00,FB,1993,
69,JW8+,6:26.02,GER,1,1993-08-07 00:00:00,FA,1993,
70,JW8+,6:29.77,ROM,2,1993-08-07 00:00:00,FA,1993,
71,JW8+,6:42.04,LAT,3,1993-08-07 00:00:00,FA,1993,
72,JW8+,6:52.56,UKR,4,1993-08-07 00:00:00,FA,1993,
0,M4+,6:14.64,ROM,1,1993-09-04 00:00:00,FA,1993,Racice
1,M4+,6:17.50,CZE,2,1993-09-04 00:00:00,FA,1993,Racice
2,M4+,6:17.78,GER,3,1993-09-04 00:00:00,FA,1993,Racice
3,M4+,6:21.62,CHN,4,1993-09-04 00:00:00,FA,1993,Racice
4,M4+,6:23.21,AUS,5,1993-09-04 00:00:00,FA,1993,Racice
5,M4+,6:26.34,POL,6,1993-09-04 00:00:00,FA,1993,Racice
6,M4+,6:19.65,NED,1,1993-09-04 00:00:00,FB,1993,Racice
7,M4+,6:22.01,USA,2,1993-09-04 00:00:00,FB,1993,Racice
8,M4+,6:23.82,GBR,3,1993-09-04 00:00:00,FB,1993,Racice
9,M4+,6:28.60,ESP,4,1993-09-04 00:00:00,FB,1993,Racice
10,M4+,6:28.93,RSA,5,1993-09-04 00:00:00,FB,1993,Racice
11,M4+,6:32.56,CRO,6,1993-09-04 00:00:00,FB,1993,Racice
12,M4-,6:04.54,FRA,1,1993-09-04 00:00:00,FA,1993,Racice
13,M4-,6:06.63,POL,2,1993-09-04 00:00:00,FA,1993,Racice
14,M4-,6:08.50,USA,3,1993-09-04 00:00:00,FA,1993,Racice
15,M4-,6:10.31,CAN,4,1993-09-04 00:00:00,FA,1993,Racice
16,M4-,6:12.18,GBR,5,1993-09-04 00:00:00,FA,1993,Racice
17,M4-,6:15.97,GER,6,1993-09-04 00:00:00,FA,1993,Racice
18,M4-,6:12.28,ITA,1,1993-09-04 00:00:00,FB,1993,Racice
19,M4-,6:13.82,DEN,2,1993-09-04 00:00:00,FB,1993,Racice
20,M4-,6:14.37,ROM,3,1993-09-04 00:00:00,FB,1993,Racice
21,M4-,6:16.73,BLR,4,1993-09-04 00:00:00,FB,1993,Racice
22,M4-,6:20.80,BEL,5,1993-09-04 00:00:00,FB,1993,Racice
23,M4-,6:07.34,FIN,1,1993-09-04 00:00:00,FC,1993,Racice
24,M4-,6:07.51,NOR,2,1993-09-04 00:00:00,FC,1993,Racice
25,M4-,6:07.67,CZE,3,1993-09-04 00:00:00,FC,1993,Racice
26,M4-,6:10.80,JPN,4,1993-09-04 00:00:00,FC,1993,Racice
27,M4-,6:17.72,GRE,5,1993-09-04 00:00:00,FC,1993,Racice
28,M4-,6:19.09,HUN,1,1993-09-04 00:00:00,FD,1993,Racice
29,M4-,6:25.30,LTU,2,1993-09-04 00:00:00,FD,1993,Racice
30,W4-,6:42.06,CHN,1,1993-09-04 00:00:00,FA,1993,Racice
31,W4-,6:42.72,USA,2,1993-09-04 00:00:00,FA,1993,Racice
32,W4-,6:43.32,CAN,3,1993-09-04 00:00:00,FA,1993,Racice
33,W4-,6:46.07,GER,4,1993-09-04 00:00:00,FA,1993,Racice
34,W4-,6:48.04,ROM,5,1993-09-04 00:00:00,FA,1993,Racice
35,W4-,6:53.81,AUS,6,1993-09-04 00:00:00,FA,1993,Racice
36,W4-,6:49.14,BLR,1,1993-09-04 00:00:00,FB,1993,Racice
37,W4-,6:53.86,GBR,2,1993-09-04 00:00:00,FB,1993,Racice
38,W4-,6:54.14,CZE,3,1993-09-04 00:00:00,FB,1993,Racice
39,W4-,7:09.74,LTU,4,1993-09-04 00:00:00,FB,1993,Racice
40,W4-,7:28.85,BUL,5,1993-09-04 00:00:00,FB,1993,Racice
41,M4x,5:43.99,GER,1,1993-09-05 00:00:00,FA,1993,Racice
42,M4x,5:46.25,UKR,2,1993-09-05 00:00:00,FA,1993,Racice
43,M4x,5:47.07,ITA,3,1993-09-05 00:00:00,FA,1993,Racice
44,M4x,5:52.62,POL,4,1993-09-05 00:00:00,FA,1993,Racice
45,M4x,5:52.95,FRA,5,1993-09-05 00:00:00,FA,1993,Racice
46,M4x,5:55.64,RUS,6,1993-09-05 00:00:00,FA,1993,Racice
47,M4x,5:52.13,NED,1,1993-09-05 00:00:00,FB,1993,Racice
48,M4x,5:53.67,AUT,2,1993-09-05 00:00:00,FB,1993,Racice
49,M4x,5:55.92,DEN,3,1993-09-05 00:00:00,FB,1993,Racice
50,M4x,5:58.01,BLR,4,1993-09-05 00:00:00,FB,1993,Racice
51,M4x,6:01.96,HUN,5,1993-09-05 00:00:00,FB,1993,Racice
52,M4x,6:03.78,ESP,6,1993-09-05 00:00:00,FB,1993,Racice
53,M4x,5:59.93,USA,1,1993-09-05 00:00:00,FC,1993,Racice
54,M4x,6:03.33,GBR,2,1993-09-05 00:00:00,FC,1993,Racice
55,M4x,6:04.21,NOR,3,1993-09-05 00:00:00,FC,1993,Racice
56,M4x,6:07.62,CZE,4,1993-09-05 00:00:00,FC,1993,Racice
57,M8+,5:37.08,GER,1,1993-09-05 00:00:00,FA,1993,Racice
58,M8+,5:39.33,ROM,2,1993-09-05 00:00:00,FA,1993,Racice
59,M8+,5:41.47,USA,3,1993-09-05 00:00:00,FA,1993,Racice
60,M8+,5:42.08,AUS,4,1993-09-05 00:00:00,FA,1993,Racice
61,M8+,5:42.79,NED,5,1993-09-05 00:00:00,FA,1993,Racice
62,M8+,5:45.92,GBR,6,1993-09-05 00:00:00,FA,1993,Racice
63,M8+,5:43.78,POL,1,1993-09-05 00:00:00,FB,1993,Racice
64,M8+,5:48.40,UKR,2,1993-09-05 00:00:00,FB,1993,Racice
65,M8+,5:51.20,CZE,3,1993-09-05 00:00:00,FB,1993,Racice
66,M8+,5:51.58,RUS,4,1993-09-05 00:00:00,FB,1993,Racice
67,W4x,6:21.07,CHN,1,1993-09-05 00:00:00,FA,1993,Racice
68,W4x,6:24.31,GER,2,1993-09-05 00:00:00,FA,1993,Racice
69,W4x,6:33.98,USA,3,1993-09-05 00:00:00,FA,1993,Racice
70,W4x,6:37.99,FRA,4,1993-09-05 00:00:00,FA,1993,Racice
71,W4x,6:41.61,RUS,5,1993-09-05 00:00:00,FA,1993,Racice
72,W4x,6:42.22,NED,6,1993-09-05 00:00:00,FA,1993,Racice
73,W4x,6:41.89,ROM,1,1993-09-05 00:00:00,FB,1993,Racice
74,W4x,6:46.29,LTU,2,1993-09-05 00:00:00,FB,1993,Racice
75,W4x,6:51.89,UKR,3,1993-09-05 00:00:00,FB,1993,Racice
76,W4x,6:56.34,CZE,4,1993-09-05 00:00:00,FB,1993,Racice
77,W8+,6:18.88,ROM,1,1993-09-05 00:00:00,FA,1993,Racice
78,W8+,6:20.42,USA,2,1993-09-05 00:00:00,FA,1993,Racice
79,W8+,6:21.52,GER,3,1993-09-05 00:00:00,FA,1993,Racice
80,W8+,6:23.88,CHN,4,1993-09-05 00:00:00,FA,1993,Racice
81,W8+,6:28.33,BLR,5,1993-09-05 00:00:00,FA,1993,Racice
82,W8+,6:36.07,CZE,6,1993-09-05 00:00:00,FA,1993,Racice
83,W8+,6:35.52,UKR,1,1993-09-05 00:00:00,FB,1993,Racice
84,W8+,6:42.16,RUS,2,1993-09-05 00:00:00,FB,1993,Racice
0,JM4+,6:25.02,ROM,1,1994-08-06 00:00:00,FA,1994,Munich
1,JM4+,6:25.47,GER,2,1994-08-06 00:00:00,FA,1994,Munich
2,JM4+,6:29.44,AUS,3,1994-08-06 00:00:00,FA,1994,Munich
3,JM4+,6:33.61,ESP,4,1994-08-06 00:00:00,FA,1994,Munich
4,JM4+,6:34.43,USA,5,1994-08-06 00:00:00,FA,1994,Munich
5,JM4+,6:40.58,SLO,6,1994-08-06 00:00:00,FA,1994,Munich
6,JM4+,6:36.28,FRA,1,1994-08-06 00:00:00,FB,1994,Munich
7,JM4+,6:36.99,ITA,2,1994-08-06 00:00:00,FB,1994,Munich
8,JM4+,6:38.08,GBR,3,1994-08-06 00:00:00,FB,1994,Munich
9,JM4+,6:39.18,SUI,4,1994-08-06 00:00:00,FB,1994,Munich
10,JM4+,6:40.23,CZE,5,1994-08-06 00:00:00,FB,1994,Munich
11,JM4+,6:41.71,POL,6,1994-08-06 00:00:00,FB,1994,Munich
12,JM4+,6:52.02,CRO,1,1994-08-06 00:00:00,FC,1994,Munich
13,JM4+,7:07.36,RSA,2,1994-08-06 00:00:00,FC,1994,Munich
14,JM4-,6:23.05,GER,1,1994-08-06 00:00:00,FA,1994,Munich
15,JM4-,6:26.87,FRA,2,1994-08-06 00:00:00,FA,1994,Munich
16,JM4-,6:29.10,CAN,3,1994-08-06 00:00:00,FA,1994,Munich
17,JM4-,6:31.11,ESP,4,1994-08-06 00:00:00,FA,1994,Munich
18,JM4-,6:34.33,CZE,5,1994-08-06 00:00:00,FA,1994,Munich
19,JM4-,6:36.86,NOR,6,1994-08-06 00:00:00,FA,1994,Munich
20,JM4-,6:35.45,IRL,1,1994-08-06 00:00:00,FB,1994,Munich
21,JM4-,6:36.96,BEL,2,1994-08-06 00:00:00,FB,1994,Munich
22,JM4-,6:37.06,GBR,3,1994-08-06 00:00:00,FB,1994,Munich
23,JM4-,6:37.91,DEN,4,1994-08-06 00:00:00,FB,1994,Munich
